#flows,iteration,r_threshold,imr_threshold,p_t,topk,is_correlated,#case_detect,len(class_dict)
2000,4,0.2,0.1,0.1,2,0,1,1
2000,4,0.2,0.1,0.1,2,0,0,1
2000,4,0.2,0.1,0.1,2,1,1,1
2000,4,0.2,0.1,0.1,2,0,1,1
2000,4,0.2,0.1,0.1,2,0,1,1
2000,4,0.2,0.1,0.1,2,1,1,1
2000,4,0.2,0.1,0.1,2,0,1,1
2000,4,0.2,0.1,0.1,2,0,1,1
2000,4,0.2,0.1,0.1,2,1,1,1
2000,4,0.2,0.1,0.1,2,0,0,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,0,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,0,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,0,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,0,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
2500,4,0.2,0.1,0.1,2,1,1,1
2500,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,0,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,0,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,0,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,0,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3000,4,0.2,0.1,0.1,2,1,1,1
3000,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,0,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,0,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
3500,4,0.2,0.1,0.1,2,1,1,1
3500,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
4000,4,0.2,0.1,0.1,2,1,1,1
4000,4,0.2,0.1,0.1,2,0,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,0,0,1
500,5,0.2,0.1,0.1,2,1,1,1
500,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,1,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,1,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1000,5,0.2,0.1,0.1,2,0,1,1
1000,5,0.2,0.1,0.1,2,1,1,1
1000,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,0,0,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,0,1,1
1500,5,0.2,0.1,0.1,2,1,1,1
1500,5,0.2,0.1,0.1,2,0,0,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,0,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,0,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,0,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,0,1
2000,5,0.2,0.1,0.1,2,0,0,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,0,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2000,5,0.2,0.1,0.1,2,1,1,1
2000,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,0,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,0,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,0,1
2500,5,0.2,0.1,0.1,2,0,1,1
2500,5,0.2,0.1,0.1,2,1,1,1
2500,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,0,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,0,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3000,5,0.2,0.1,0.1,2,1,1,1
3000,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,0,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
3500,5,0.2,0.1,0.1,2,1,1,1
3500,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,1,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,1,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,1,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,1,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,1,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,1,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,1,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
4000,5,0.2,0.1,0.1,2,0,1,1
